,text_id,text,task_1,task_2
1157,hasoc_de_1158,"In den USA singen zuckersüße, junge Muslime am Kinderfest: 'Wir wollen Köpfe abhacken'  
 
",0,NONE
3200,hasoc_de_3201,"Den letzten Chatkontakt und WhatsApp Lebenszeichen hatte Rebecca auch nicht um 0.06 Uhr mit ihrer besten Freundin, wie sie selbst glaubte. Sondern um 1.07 Uhr mit jemand anderem, welcher auch überhaupt nicht, in keinster Weiße irgendwie verdächtig wirkt.     findbecci rebecca 
",0,NONE
2566,hasoc_de_2567,"Gefühlte Wahrheit: Deutsche schätzen Anteil der Muslime viel zu hoch 
 via USER",0,NONE
2506,hasoc_de_2507,"DWN: Autobauer: Riskante Wetten auf einen Durchbruch der Elektromobilität: Einer Analyse zufolge setzen viele Autobauer alles auf die Karte Elektromobilität. Selbst wenn diese riskante Wette aufgehen und der Durchbruch zur E-Mobilität gelingen sollte,… 
",0,NONE
596,hasoc_de_597,"Kann es sein, dass die irgendwie versuchen, ein Schlupfloch zu finden? Brexit 
",0,NONE
1783,hasoc_de_1784,"Und der nächste Alptraum steht bereits schon in den StartlöchernKeine Bange, mit Dreyer wird alles gut...! 
",0,NONE
1281,hasoc_de_1282,"Durchsuchung beim selbsternannten 'Volkslehrer'.  Endlich wird von den Behörden gegen die Hater und Aufwiegler vorgegangen. Hoffentlich nicht nur ein Strohfeuer.  AfD    
",0,NONE
296,hasoc_de_297,"Was löste den Brand der Notre-Dame aus? – Ermittler gehen zwei Spuren nach - 
 via USER",0,NONE
1052,hasoc_de_1053,"Angela: Entschuldigung Thing-Kreis und weiteres 
",0,NONE
507,hasoc_de_508,"Istanbul-Drahtzieher: In Russland als Terrorist angeklagt - in Europa Asyl erhalten: 
 via USER",0,NONE
7,hasoc_de_8,"Deutschland 2019: Ort für die EU-Wahlparty der AfD wurde gerade gekündigt. Vermieter und Mieter wurden massiv von Linksextremisten bedroht. Das Gebäude wurde bereits am letzten Wochenende beschmiert und es wurde damit gedroht, das Gebäude zu beschädigen und Autos anzuzünden.",0,NONE
2958,hasoc_de_2959,"USER USER Die wollen doch auch nur n bisschen spielen, unsere Gäste..Aber deren Problem is, sie wissen nicht wann es Zeit aufzuhören ist, auf ihr Opfer brutalst einzuschlagen. Das haben Menschen in den Westlichen Kulturen schon in die Wiege gelegt bekommen, die aber nicht !",1,OFFN
2921,hasoc_de_2922,USER Natürlich! Diese rot-grüne Bagage ist für diese Zustände ALLEIN verantwortlich!,0,NONE
3274,hasoc_de_3275,"Wieder 2 gesperrt!  USER und USER   
",0,NONE
2428,hasoc_de_2429,"Rothschild braucht zur Weltregierung Gesinnungswissenschaft und Gesinnungspolitik 
",0,NONE
2686,hasoc_de_2687,"Unglaubliche Bilder
",0,NONE
3291,hasoc_de_3292,"Die Herzchen vom Jugendwiderstand machen angeblich Schluss. Berlin  
  
",0,NONE
1626,hasoc_de_1627,"Diejenigen, welche einen solchen Scheiss rauslassen könnte man noch verkraften. Aber dass man damit Millionen blinde Waehler findet ist das Schlimme und sollte zu denken geben. 
",0,NONE
2856,hasoc_de_2857,"Sachsen |  USER möchte Rehkitze mit parlamentarischer Initiative vor Mähmaschinen bewahren!  Dazu der Tierschutzpol. Sprecher und OB-Kandidat für Görlitz, USER  'Die AfD fühlt sich dem Tierschutz in besonderem Maßen verpflichtet!' 
",0,NONE
3679,hasoc_de_3680,"USER USER Die Abgeordnetenentschädigung liegt ja nur bei 9.780,28 Euro. 
",0,NONE
2659,hasoc_de_2660,"Wo sind angesichts solcher Aktionen eigentlich die Menschen, die ständig „Haltung zeigen“? Die nach eigenem Bekunden „gegen Hass und Hetze“ sind? Das Schweigen in Berlin dröhnt laut.    
",0,NONE
790,hasoc_de_791,"AfD Magniz berichtet im TV von Morddrohungen. Daraufhin brechen einige Zuschauer in Jubel (!) aus. Ja, wirklich! Ich habe keine Ahnung warum. Wollen sie es runterspielen? Oder freuen sie sich wirklich? Müsste das nicht morgen auf den Titelseiten stehen? 
",0,NONE
3506,hasoc_de_3507," DDR 1 , DDR 2 + der sozialistische Bruderkanal TVP schließen sich im ideologischen Klassenkampf gegen imperialist. Bedrohung zusammen     ARD USER + USER arbeiten ab sofort im Verbund gegen böse populist'ische Angriffe.  Framing Relotiusmedien  
",0,NONE
1957,hasoc_de_1958,"Die linke Gefahr – Das Leichengift der gescheiterten Linken 
 
",0,NONE
1999,hasoc_de_2000,"leben tausend Jahre zurück kennen es nicht anders . Die würden sich nie Integrieren  Unter mir wohnt so eine wenn die Kocht kommt das alles durch meine Lüftung das stingt widerlich ..Frag mich manchmal was die wohl im Kochtopf hat ..Flüchtling kein Wort deutsch fragen geht nicht 
",1,HATE
1727,hasoc_de_1728,"WährendZahlen islamistischer Gefährder und Terrorverfahren stark ansteigen, instrumentalisiert die Bundesregierung Sicherheitsbehörden zur Kriminalisierung von kritischen Bürgern. Das BKA veranstaltete dazu am heutigen Tage den »vierten bundesweiten Aktionstag gegen Hasspostings« 
",0,NONE
1263,hasoc_de_1264,"Hallo USER USER USER erst kürzlich habt ihr Uwe Steimle in eurem Programm vorgestellt als „Mann, der zum kulturellen Inventar Mitteldeutschlands gehört“, als „Heimatforscher und Störenfried“. Gibt es auch etwas über ihn als Rechtsradikalen zu sagen? 
",0,NONE
96,hasoc_de_97,"Das Schöne am Klimawandel: Damit lässt sich von der massiven Steuererhöhung über die Einschränkung der Reisefreiheit bis zur Beschneidung von Meinungs- und Pressefreiheit jede Maßnahme rechtfertigen, die linken Psychpathen nur einfallen kann. Deshalb fahren die so darauf ab.",1,OFFN
43,hasoc_de_44,"Spendentour2019  Vier unserer Kollegen, mit streckenweise weiteren 'Mitfahrern', sind seit Freitag mit dem Fahrrad auf Deutschlandtour durch die Hauptstädte aller Bundesländer und sammeln Spenden. helfernhelfen  Mehr Infos:  
 
",0,NONE
1956,hasoc_de_1957,"Die linke Gefahr – Das Leichengift der gescheiterten Linken 
 
",0,NONE
2211,hasoc_de_2212,"Heldt ist die größte Luftpumpe, ein charakterloser Zwerg, ehemals Ückendorf.    Eurosport : Aus für Heldt: Hannover feuert Manager 
",0,NONE
889,hasoc_de_890,"Was sagt der Zentralrat der Muslime hierzu , so wie zu unzähligen ähnlichr Vorfälle ? ? ?     Sechs junge Südländer prügeln 51-jährigen Deutschen ins Gleisbett  
 via USER",0,NONE
2752,hasoc_de_2753,"Pädophilie: Der alltägliche Missbrauch in einer grünen Kommune! Da wird einem nur noch schlecht! 
 via USER",1,HATE
25,hasoc_de_26,"Dem Bundestag ist es wichtiger gegen Rechts zu hetzen anstatt wichtige Anliegen zu bearbeiten. Machen die überhaupt noch etwas anderes ausser gegen die AfD kämpfen?     
    
",0,NONE
3450,hasoc_de_3451,"Während Australien Ausländer, die Gewaltverbrechen an Frauen u. Kindern  begehen, aus dem Land werfen u. Wiedereinreise verweigern will,  dokumentiert Deutschland nur noch die gesetzwidrigen 'unerlaubten' illegalen Einreisen (ob Straftäter o. nicht).  1/2  
",0,NONE
1921,hasoc_de_1922,"PROVOKATION! Bento-Redakteurin: Weg mit den christlichen Feiertagen! 
",0,NONE
679,hasoc_de_680,"Unterbringung für Flüchtlinge nicht zumutbar. Aber sie ist ja zum Glück eine deutsche Behinderte. Also alles super!  
",0,NONE
1953,hasoc_de_1954,"Nikolai: Überlebenskampf hautnah – Survival-Kurs  bei Wolfszeit – Teil 1 
 
",0,NONE
781,hasoc_de_782,"Kinder des Koran! Was für ein Welt- und Menschenbild bringen Kinder aus ihren Herkunftsländern mit?  
",0,NONE
2577,hasoc_de_2578,"Schauthin  ...schaut genau hin! ..So! begann auch der sogenannte arabische Frühling vor ein paar Jahren, genau So! 
",0,NONE
3462,hasoc_de_3463,"Vor ein paar Wochen:  - arab. Gürtelschläger Berlin  - 2.Klässlerin von Muslimen bedroht  - 7 syrische Männer schlagen Juden zusammen  - Kippa-Angriff auf Prof. in Bonn  25.Mai 2019:  Antisemitismus-Beauftragter &amp; USER warnen vor 90% rechtem Judenhass.  
",0,NONE
1501,hasoc_de_1502,"Im Wahlkampf ist offenbar alles erlaubt.    Stadträtin der Linkspartei tritt als halbnacktres Einhorn auf.   
",0,NONE
3477,hasoc_de_3478," Wählerwanderung Deutschland Germany   Europawahl2019 EUelections2019 EP2019  
",0,NONE
3038,hasoc_de_3039,"USER Also informiert Euch, stimmt Euch ab, steckt Euch Ziele - erst dann macht Krach! Trotzdem: Klimaschutz ist wichtig. Aber ohne Instrumentalisierung von Personen. Eine Gretel brauchen wir schon gar nicht. Vorallem: Eloquentes Handeln der FFF-Teilnehmer",0,NONE
3763,hasoc_de_3764,"USER Wenn ich mir diese drei Figuren so betrachte, glaube ich inzwischen, dass dieses Kackwetter menschengemacht ist.",0,NONE
2608,hasoc_de_2609,Ich gratuliere dem FCB Dynamo zur 117. Deutschen Meisterschaft in Folge! ,0,NONE
2910,hasoc_de_2911,USER Klingt irgendwie komisch von 'nem befehlsgebundenen Soldaten. ,0,NONE
3418,hasoc_de_3419,"Windräder drehen sich 100 M/h u. erzeugen einen Niederdruck hinter ihnen,  der Vögel + Fledermäuse ansaugt.  Ein Windpark in Kalifornien hat 10% der amerikanischen  Steinadler-Population getötet (116 Adler, 300 Falken, 880-1300 Vögel).  USER   
",0,NONE
67,hasoc_de_68,"USER ● Massive Eingriffe in die Freiheitsrechte  ● Schwächung der wirtschaftlichen Mitte  ● Massive Steuermehrbelastung der Bürger  ● Sozialistische Tendenzen r2g    Vier Gründe, die Gruenen nicht mehr zu wählen...    Und nun?   Kanzlerkandidatin",0,NONE
3323,hasoc_de_3324,"Und Tschüss...... 
",0,NONE
2374,hasoc_de_2375,"ef:'Angeblich geplante Abschaffung des Solidaritätszuschlags: 30 Jahre hinter der Möhre her: Angeblich geplante Abschaffung des Solidaritätszuschlags: 30 Jahre hinter der Möhre her 
 '",0,NONE
1909,hasoc_de_1910,"Sehr wahr!!! 
",0,NONE
2453,hasoc_de_2454,"Exklusiv: Lafontaine und Kühnert bei den Fusionsverhandlungen.  ineinsnundiehände 
",0,NONE
2330,hasoc_de_2331,"MMNews: Brandenburg: AfD stärkste Kraft, rot-rot am Ende: Mainstream-Propaganda für Blockparteien nutzlos? In Brandenburg liegt die AfD erstmals vorn. Das geht aus dem aktuellen BrandenburgTrend von infratest dimap im Auftrag des rbb hervor. Aber auch… 
",0,NONE
31,hasoc_de_32,"Nein, uns Ostdeutschen fehlt nicht der Kontakt zu Ausländern, sondern den Westdeutschen fehlt eher das Selbstbewusstsein und der Mut Kriminellen einen Riegel vorzuschieben  
  AfD AfDimBundestag",0,NONE
1509,hasoc_de_1510,"USER USER USER USER Nun, es gibt Zahlen, die belegen, daß Pakistan der größte Konsument von Online-Gay-Porn ist.",0,NONE
3341,hasoc_de_3342,"Auch die 200 Beschäftigten des Kaufhof/s in Kassel fürchten um ihren Arbeitsplatz  ' in „erheblichem“ Umfang sollen Jobs abgebaut  werden'  wie an anderen Standorten auch gibt es ab Juli betriebsbedingte Kündigungen  futschi  
",0,NONE
2749,hasoc_de_2750,"USER USER Diese verkommene Haltung scheint aber normal in der SPD s Pöbelralle USER + er hier 
",1,HATE
2865,hasoc_de_2866,"Ein friedliches Miteinander wird nur solange praktiziert, wie Muslime in der Minderheit sind! Die Mehrheitsverhältnisse ändern sich aber täglich! Christen werden weltweit verfolgt! Der politische Islam widerspricht allen christlichen Werten und gehört nicht zu Deutschland! 
",1,HATE
610,hasoc_de_611,"Das ist ja wirklich nett! Dann sollten wir mal beim nächsten 'Rettungsschirm' länger nachdenken und vorhandene Schulden zeitnah einfordern! 
",0,NONE
1292,hasoc_de_1293,"......das Erika ist kaputt...!     ....bezieht sich doch ihr Tweet auf die Straftat, bei der vier Deutsche einen Homosexuellen zu Tode gequält haben...!     Afd 
",0,NONE
570,hasoc_de_571,"Die Terroranschläge der linken Szene werden von der Politik geduldet. Unhaltbare Zustände! Rigaer 
",0,NONE
3711,hasoc_de_3712,USER USER Die Kohle würde ich denen streichen.,0,NONE
343,hasoc_de_344,"Was mit unseren Steuern passiert ist einfach Wahnsinn!  Soll man in D bleiben bzw. den Wahnsinn weiter unterstützen?  Bundeshaushalt macht 12,8 Milliarden € Plus!   Scholz: 11,2 Milliarden € (!) könne als Rücklage für Flüchtlingskosten zugeführt werden!   
",0,NONE
3443,hasoc_de_3444,"Vor welcher Armee nimmt denn Annegret KrampKarrenbauer  hier die Parade ab..... ??   Stillgestanden!!    Deutschland CDU Bundeswehr  &gt;
 
",0,NONE
1738,hasoc_de_1739,"Fressen für Deutschland  „Bislang arbeitet niemand in der großen Familie. Die Familie bekommt vom Amt -nach Angaben von Vater Abboud- insgesamt 3785 Euro. Zusammengesetzt aus Hartz IV und Kindergeld. Die Miete für die Wohnungen zahlt der Staat.“ 
 
",1,PRFN
678,hasoc_de_679,"Sie wollen unsere Demokratie, unsere Grundgesetz abschaffen und durch  Scharia ersetzen. Wir müssen Salafisten und ihre Symbole verbieten.",0,NONE
2344,hasoc_de_2345,"USER USER USER USER Abgesehen vom schleichenden Verlust der nationalen Identität und Kultur haben wir mit vielen Einwanderergruppen auch kaum Probleme. Es gibt aber ein spezifisches Problem mit Einwanderung aus islamischen Ländern, siehe Sarrazins Buch. Viele Muslime wollen sich gar nicht ändern.",1,HATE
2907,hasoc_de_2908,USER Ihr Verein ist ja nichtmal ansatzweise zur Sacharbeit fähig. Man schau sich nur die mangelnde Sacharbeit im Bundestag an.,0,NONE
879,hasoc_de_880,"Migrantengewalt :  Zeugen gesucht...   Frau begrapscht und mit Bier übergossen 
 via USER",0,NONE
3125,hasoc_de_3126,"Milliardenprojekt: Bahn muss Notreserve von Stuttgart 21 anzapfen 
 via USER",0,NONE
2387,hasoc_de_2388,"Contra-Mag.:EU: Der Wunsch nach Macht und Einfluss: Die Europäische Union soll weltweit einen größeren Einfluss ausüben. So heißt es in der „Strategischen Agenda“ der Brüsseler Eurokraten. Doch dazu müssen diese über ihren eigenen Schatten springen. Von… 
",0,NONE
3260,hasoc_de_3261,"Tage nachdem die Regierung dessen bevorzugte offizielle Definition von Islamophobie abgelehnt hatte, forderte die größte islamische Organisation in Großbritannien, dass gegen die konservative Regierungspartei offiziell wegen Islamophobie ermittelt werde. 
",0,NONE
1844,hasoc_de_1845,USER USER Ja das geht mir auch so. Gesunder Menschenverstand wird uns hier in Europa systematisch ab-erzogen,0,NONE
56,hasoc_de_57,USER USER USER ...und wahrscheinlich können Sie diese Behauptung mit Fakten unterlegen...,0,NONE
1114,hasoc_de_1115,"Der Ischias setzt ihm zu: Juncker dreht durch und beschimpft Journalisten, weil sie wagen, ihn nach seinem Alkohol-Problem zu fragen!  :)  
 USER",0,NONE
3278,hasoc_de_3279,"Asylbewerberzahl in der EU steigt deutlich und mittlerweile kommt ein Viertel der Asylanträge von Staatsangehörigen eines Landes, dessen Bürger ohne Visum in die EU-Schengenzone einreisen können, wie Venezuela, Kolumbien, Albanien und Georgien Einreise  
",0,NONE
2457,hasoc_de_2458,"Organspende, Impfpflicht, Konversion'therapien': die Aluhüte und Flacherdler des Landes haben einen neuen Lieblingsfeind. 
",0,NONE
3072,hasoc_de_3073,USER USER Es stimmt!,0,NONE
927,hasoc_de_928,"Der 30 Jahre alte Tunesier Sief Allah H. und seine 43-jährige 'dt.' Ehefrau Yasmin planten in D einen Terroranschlag mit dem biologischen Kampfstoff Rizin, der lt. Gutachten bis zu 100 Todesopfer gefordert hätte    Dt. Presseberichte   Mangelware     
",0,NONE
1653,hasoc_de_1654,"Menschen die Schweinefleisch verzehren, neigen statistisch gesehen weniger häufig dazu, sich und andere in die Luft zu sprengen.  Nur damit Sie Bescheid wissen...",0,NONE
576,hasoc_de_577,"Dieses dauer-beleidigt-sein der Türken geht mir gewaltig auf den Zeiger   mimimi keiner hat uns lieb... TUR 
",0,NONE
3081,hasoc_de_3082,"USER Du behinderter Hurensohn. Wäre das ein „nobler Patriot“ gewesen, hättest du deine minderwertige Stimme wegen des ach so repressiven Staatrs erhoben. Dreckiger Untermensch.",1,PRFN
2648,hasoc_de_2649,"Trotzdem so stolz   SGEuropa CHESGE 
",0,NONE
2784,hasoc_de_2785,USER USER USER USER USER USER USER USER USER Dann setze es doch mal im Kopf ein. ,0,NONE
2409,hasoc_de_2410,"Merkel weg, Flutung läuft genauso.  2018In5Words",0,NONE
528,hasoc_de_529,"Bad Zwischenahn: Syrer findet Portemonnaie - Polizei freut sich über ehrliche Flüchtlinge 
",0,NONE
176,hasoc_de_177,"Wenn ich ein Wort nicht mehr hören kann, so ist das Fachkräfte. Bestes Synonym dafür, wie Merkel, Medien und Bessermenschen versucht haben, Analphabeten als unbedingt notwendig für unser schönes, hochentwickeltes Land zu erklären.",0,NONE
915,hasoc_de_916,"Mit Rot-Grün-Roten Regierungen geht es direkt in den Linksextremismus!    Eigentlich wollten die Linksfaschisten 'nur' einen Angriff auf Teilnehmer eines Immobilienkongresses verüben.    'Berlin: Linksextremisten greifen Reisebus mit Krebskranken an'    
",0,NONE
422,hasoc_de_423,"Von den 1,7 Mio „Flüchtlingen“, die in  registriert sind, gehen mehr als 1,3 Mio ÜERHAUPT KEINER sozialversicherungspflichtigen Beschäftigung nach, obwohl d allermeisten doch im besten Alter jg Erwachsener sind u vor Arbeitswillen nur so strotzen müssten 
",1,HATE
680,hasoc_de_681,"Und wieder ein Block-Trophäe von einer Grün-Frau. Das Einmauern von Grünen bei Twitter ist weit fortgeschritten. 
",0,NONE
2996,hasoc_de_2997,"USER USER Noch mehr. 
",0,NONE
2400,hasoc_de_2401," WAUW     Eritrea meets KingSide     WILpec USER 
",0,NONE
2258,hasoc_de_2259,"Warum müssen bei solchen Projekten 'Flüchtlinge' immer junge Männer und Frauen immer Einheimische sein?    Ein Projekt mit jungen, deutschen Männern und Flüchtlingsmädchen hab ich noch nie gesehen.    
",0,NONE
1448,hasoc_de_1449,"Überbevölkerung gilt als Problem von Entwicklungsländern.  Was sagt nun eine Stagnation der Bevölkerung über Ostdeutschland aus? 
",0,NONE
572,hasoc_de_573,"+++ Brexit-Nachrichtenüberblick +++: Ökonom Sinn warnt vor harter Haltung gegenüber Briten 
",0,NONE
999,hasoc_de_1000,"Tim: WAHRHEITSWELLE! Wussten Sie schon…? Bilderberger 2019, Kopftuch, Clans, Grüne, SPD,… 
 
",0,NONE
2463,hasoc_de_2464,"Ich fahre durch Dresden, sehe überall die 'SGD'-Schriftzüge der Dynamo-Fans, die stets mit 'ACAB' verziert sind, und frage mich: welchen Nachnamen tragen Bastarde, die in Sachsen geboren werden?",0,NONE
288,hasoc_de_289,"Herrlich der Buchstabentausch, so sind auch Algorithmen machtlos. 
",0,NONE
1110,hasoc_de_1111,"Aufgedeckt: Beim RezoVideo handelt es sich nicht um einen 'jungen, engagierten Vlogger', sondern um das Werk einer professionellen Agentur. Offenbar im Dienste der Grünen!  Danke USER  
",0,NONE
2519,hasoc_de_2520,"Am Weltfahrradtag von Wien nach Prag. Ich Pussy habe aber trotzdem den Zug genommen.   VIEPRG  
",0,NONE
3594,hasoc_de_3595,USER Ich esse aus hygienischen Gründen seit jahren keine Döner mehr. Hab da schlechte Erfahrungen gemacht...,0,NONE
1972,hasoc_de_1973,"Urheberrecht verletzt: CDU muss Videos von ihrem YouTube-Kanal löschen 
 via USER ÖRR, Gesetze? Sind für die dummen Zwangsfinanzierer einzuhalten. Für mich sind diese Sender irrelevant und unkonsumierbar.",0,NONE
3653,hasoc_de_3654,USER Nicht jeder wird im Alter weiser.,0,NONE
1272,hasoc_de_1273,"Während ich bei geöffnetem Fenster am Schreibtisch saß, hörte ich aus einiger Entfernung ein Rufen.    »Hallo, hallo.«    Das rufen wurde eindringlicher.  »HALLO, HALLO, HALLO.«    Es ließ mir keine Ruhe, ich zog meine Schuhe an und ging Richtung Straße.    1/x",0,NONE
177,hasoc_de_178,"So, es geht los. Im Wahllokal das vermutete hier erwartete grüne Ergebnis etwas korrigieren.   Gehtwählen   Europawahl2019   EuropeanElections2019 
",0,NONE
